,GEO_ID,pct_white,pct_black,pct_native,pct_asian,pct_pac_isl,pct_other_race,pct_two_more_races,med_income,pct_below_pov,pct_at_above_pov,pct_less_hs,pct_some_hs,pct_hs_grad,pct_some_col,pct_assoc_deg,pct_bach_deg,pct_grad_deg,pct_unempl,pct_empl,pct_trump,pct_clinton,pct_3rd_p
15,1500000US530039601001,95.51845342706503,1.40597539543058,0.0,0.8787346221441125,0.0,0.0,2.196836555360281,58409.0,7.478632478632479,92.52136752136752,0.21367521367521367,7.051282051282051,28.846153846153847,28.95299145299145,14.957264957264957,11.431623931623932,8.547008547008547,37.423312883435585,62.576687116564415,66.7697181453062,25.0977265360035,8.1325553186903
16,1500000US530039601002,97.6997578692494,0.0,0.0,0.36319612590799033,1.2106537530266344,0.7263922518159807,0.0,68516.0,5.430711610486892,94.5692883895131,2.4344569288389515,2.4344569288389515,26.40449438202247,36.89138576779026,9.363295880149813,20.973782771535582,1.4981273408239701,39.037433155080215,60.962566844919785,73.7250597288346,20.221622274659403,6.053317996506003
17,1500000US530039601003,92.89819376026273,0.0,0.0,1.354679802955665,1.5599343185550083,0.0,4.187192118226601,84332.0,4.869762174405436,95.13023782559456,0.0,6.625141562853907,19.479048697621742,28.142695356738393,17.440543601359003,11.268403171007927,17.044167610419027,46.03258013662638,53.96741986337362,62.375946544105396,30.9973741204616,6.626679335433003
18,1500000US530039602001,95.50173010380622,0.0,0.4844290657439446,0.0,0.0,2.9757785467128026,1.0380622837370241,95673.0,1.7751479289940828,98.22485207100591,0.0,2.2823330515638207,26.79628064243449,23.41504649196957,10.904480135249367,28.740490278951818,7.861369399830938,38.888888888888886,61.111111111111114,60.6652002713749,30.428981159365197,8.905818569259903
19,1500000US530039602002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44018.0,7.951482479784366,92.04851752021564,0.0,4.5822102425876015,41.77897574123989,28.571428571428573,11.185983827493262,9.299191374663073,4.5822102425876015,52.97225891677675,47.02774108322325,60.6485191590576,30.221850034050803,9.129630806891598
20,1500000US530039602003,86.53846153846153,0.0,0.0,0.0,0.0,0.0,13.461538461538462,47750.0,13.036020583190394,86.96397941680961,0.0,22.29845626072041,20.06861063464837,24.1852487135506,6.861063464837049,16.80960548885077,9.777015437392796,61.40651801029159,38.59348198970841,60.8329746448431,33.164114133115504,6.002911222041398
21,1500000US530039602004,84.40887971089313,4.594734124935467,0.0,0.0,0.0,0.0,10.9963861641714,60909.0,6.388526727509778,93.61147327249022,0.06472491909385113,4.660194174757281,20.388349514563107,41.87702265372168,8.025889967637541,15.533980582524272,9.449838187702266,48.41423948220065,51.58576051779935,61.487631651907805,28.8576263035572,9.654742044534995
22,1500000US530039603001,93.02832244008715,0.0,0.0,0.10893246187363835,0.0,3.159041394335512,3.7037037037037037,35875.0,28.985507246376812,71.01449275362319,0.0,18.679549114331724,21.900161030595815,48.95330112721417,3.3816425120772946,7.085346215780999,0.0,42.039106145251395,57.960893854748605,53.0370996529881,37.1994905034488,9.763409843563103
23,1500000US530039603002,84.33420365535248,0.0,10.966057441253264,0.0,0.0,2.088772845953003,2.6109660574412534,27865.0,27.90960451977401,72.090395480226,0.5649717514124294,20.451977401129945,28.8135593220339,39.09604519774011,5.988700564971752,5.084745762711864,0.0,44.13716814159292,55.86283185840708,51.729462337308796,37.5860212291665,10.684516433524706
24,1500000US530039603003,91.16094986807389,0.0,0.0,0.0,0.0,5.013192612137203,3.825857519788918,39583.0,11.394557823129253,88.60544217687075,0.0,15.646258503401361,23.979591836734695,34.183673469387756,11.394557823129253,9.523809523809524,5.272108843537415,22.570532915360502,77.4294670846395,48.379165625675704,40.077842957917696,11.5429914164066
25,1500000US530039603004,97.75510204081633,0.0,0.30612244897959184,1.0204081632653061,0.30612244897959184,0.30612244897959184,0.30612244897959184,48869.0,17.739403453689167,82.26059654631084,0.7002801120448179,6.862745098039215,36.97478991596638,28.711484593837536,4.481792717086835,22.26890756302521,0.0,43.00932090545939,56.99067909454061,51.5973611900117,38.657368157838704,9.745270652149593
26,1500000US530039604001,86.63940013633265,0.34083162917518744,0.0,1.7723244717109747,0.0,0.40899795501022496,10.838445807770961,43984.0,24.891961970613657,75.10803802938635,1.5557476231633536,16.681071737251514,29.12705272255834,34.1400172860847,8.297320656871218,6.48228176318064,3.7165082108902334,52.38486842105263,47.61513157894737,52.246391269779004,36.7823807383366,10.971227991884398
27,1500000US530039604002,98.63157894736842,0.631578947368421,0.10526315789473684,0.0,0.0,0.0,0.631578947368421,40046.0,13.714285714285714,86.28571428571429,5.342465753424658,9.58904109589041,24.246575342465754,29.589041095890412,12.191780821917808,10.684931506849315,8.356164383561644,47.3202614379085,52.6797385620915,54.6685101654247,35.3851876205271,9.946302214048202
28,1500000US530039605001,75.4950495049505,0.0,0.0,10.891089108910892,0.0,0.0,13.613861386138614,42125.0,16.020671834625322,83.97932816537468,0.0,0.0,41.60206718346253,27.39018087855297,2.5839793281653747,9.560723514211887,18.863049095607234,38.69346733668342,61.30653266331658,49.1312179146089,40.266619611150304,10.6021624742408
29,1500000US530039605002,89.46772366930918,0.0,5.662514156285391,0.0,0.0,2.8312570781426953,2.0385050962627407,43365.0,16.012558869701728,83.98744113029828,0.0,16.95447409733124,21.19309262166405,36.42072213500785,17.26844583987441,8.16326530612245,0.0,35.36585365853659,64.6341463414634,49.0221836062141,42.0052627392319,8.972553654553998
30,1500000US530039605003,91.71159029649596,0.0,2.560646900269542,2.0215633423180592,0.0,0.0,3.706199460916442,48056.0,14.665523156089193,85.3344768439108,1.6090104585679808,8.769106999195495,39.17940466613033,20.514883346741755,12.389380530973451,11.584875301689461,5.953338696701529,40.74367088607595,59.25632911392405,56.378969395757395,35.9028868623804,7.718143741862207
