"geo_id","dist_to_nearest_ballot_box_km","block_group_name","total_voting_age_pop","num_voted"
"1500000US530110411053","3.62023460907148","Block Group 3, Census Tract 411.05, Clark County, Washington","1219","818"
"1500000US530110411054","3.21741442176271","Block Group 4, Census Tract 411.05, Clark County, Washington","1174","802"
"1500000US530110411071","1.85992208375015","Block Group 1, Census Tract 411.07, Clark County, Washington","1393","1031"
"1500000US530110411072","1.23906853035211","Block Group 2, Census Tract 411.07, Clark County, Washington","1004","573"
"1500000US530110411101","2.96891645751285","Block Group 1, Census Tract 411.10, Clark County, Washington","1078","728"
"1500000US530110411102","3.0357148149784","Block Group 2, Census Tract 411.10, Clark County, Washington","1897","1131"
"1500000US530110411103","2.16480135440217","Block Group 3, Census Tract 411.10, Clark County, Washington","767","513"
"1500000US530110411104","2.6711690730184","Block Group 4, Census Tract 411.10, Clark County, Washington","1444","743"
"1500000US530110411111","2.43717356884665","Block Group 1, Census Tract 411.11, Clark County, Washington","1673","531"
"1500000US530110411112","2.44247924741447","Block Group 2, Census Tract 411.11, Clark County, Washington","1261","365"
"1500000US530110411121","2.0706089558712","Block Group 1, Census Tract 411.12, Clark County, Washington","1162","761"
"1500000US530110411122","2.16071670545465","Block Group 2, Census Tract 411.12, Clark County, Washington","1232","782"
"1500000US530110411123","1.50878930393907","Block Group 3, Census Tract 411.12, Clark County, Washington","1468","610"
"1500000US530110411124","1.30982553367342","Block Group 4, Census Tract 411.12, Clark County, Washington","1289","586"
"1500000US530110411131","0.862930952721129","Block Group 1, Census Tract 411.13, Clark County, Washington","1867","888"
"1500000US530110411141","0.458251785153832","Block Group 1, Census Tract 411.14, Clark County, Washington","855","495"
"1500000US530110411142","0.357120319047837","Block Group 2, Census Tract 411.14, Clark County, Washington","1197","782"
"1500000US530110411143","0.794908470881269","Block Group 3, Census Tract 411.14, Clark County, Washington","943","551"
"1500000US530110411144","1.12527666054919","Block Group 4, Census Tract 411.14, Clark County, Washington","941","518"
"1500000US530110412031","1.47420496657694","Block Group 1, Census Tract 412.03, Clark County, Washington","1646","788"
"1500000US530110412032","1.35472339817372","Block Group 2, Census Tract 412.03, Clark County, Washington","1572","1004"
"1500000US530110412033","1.85048167361111","Block Group 3, Census Tract 412.03, Clark County, Washington","995","655"
"1500000US530110412051","2.16342123802074","Block Group 1, Census Tract 412.05, Clark County, Washington","1949","984"
"1500000US530110412052","2.80030186992034","Block Group 2, Census Tract 412.05, Clark County, Washington","1744","1181"
"1500000US530110412053","3.40957044608763","Block Group 3, Census Tract 412.05, Clark County, Washington","630","218"
"1500000US530110412061","2.32188751122628","Block Group 1, Census Tract 412.06, Clark County, Washington","1315","892"
"1500000US530110412062","2.83340936931441","Block Group 2, Census Tract 412.06, Clark County, Washington","1651","1168"
"1500000US530110412063","2.59006716233247","Block Group 3, Census Tract 412.06, Clark County, Washington","1913","1134"
"1500000US530110412071","2.66083348939151","Block Group 1, Census Tract 412.07, Clark County, Washington","653","367"
"1500000US530110412072","2.34828661345215","Block Group 2, Census Tract 412.07, Clark County, Washington","1112","661"
"1500000US530110412081","3.0297146149666","Block Group 1, Census Tract 412.08, Clark County, Washington","1227","909"
"1500000US530110412082","3.27315699632227","Block Group 2, Census Tract 412.08, Clark County, Washington","652","515"
"1500000US530110412083","2.30349329564532","Block Group 3, Census Tract 412.08, Clark County, Washington","714","525"
"1500000US530110412084","2.17779191653215","Block Group 4, Census Tract 412.08, Clark County, Washington","1314","619"
"1500000US530110413091","2.07173139520125","Block Group 1, Census Tract 413.09, Clark County, Washington","1342","1037"
"1500000US530110413092","1.5543357767522","Block Group 2, Census Tract 413.09, Clark County, Washington","1313","719"
"1500000US530110413093","2.15594206149397","Block Group 3, Census Tract 413.09, Clark County, Washington","1328","929"
"1500000US530110413101","1.55875227927656","Block Group 1, Census Tract 413.10, Clark County, Washington","1192","944"
"1500000US530110413102","0.944095325417135","Block Group 2, Census Tract 413.10, Clark County, Washington","923","558"
"1500000US530110413103","0.860900139411021","Block Group 3, Census Tract 413.10, Clark County, Washington","1384","1118"
"1500000US530110413104","1.26199195952262","Block Group 4, Census Tract 413.10, Clark County, Washington","863","704"
"1500000US530110413121","3.05542346881437","Block Group 1, Census Tract 413.12, Clark County, Washington","1357","677"
"1500000US530110413122","2.47656574553785","Block Group 2, Census Tract 413.12, Clark County, Washington","677","237"
"1500000US530110413123","2.44690445723945","Block Group 3, Census Tract 413.12, Clark County, Washington","1074","537"
"1500000US530110413124","2.4536991961447","Block Group 4, Census Tract 413.12, Clark County, Washington","928","696"
"1500000US530110413131","1.9217370181187","Block Group 1, Census Tract 413.13, Clark County, Washington","1225","302"
"1500000US530110413132","1.70257950119158","Block Group 2, Census Tract 413.13, Clark County, Washington","1036","787"
"1500000US530110413171","1.28691366910766","Block Group 1, Census Tract 413.17, Clark County, Washington","1400","761"
"1500000US530110413172","1.49749379536699","Block Group 2, Census Tract 413.17, Clark County, Washington","586","392"
"1500000US530110413173","1.9919283221633","Block Group 3, Census Tract 413.17, Clark County, Washington","1864","956"
"1500000US530110413174","2.46422377907575","Block Group 4, Census Tract 413.17, Clark County, Washington","1405","584"
"1500000US530110413191","2.28162926674263","Block Group 1, Census Tract 413.19, Clark County, Washington","1906","1387"
"1500000US530110413192","1.40691558915872","Block Group 2, Census Tract 413.19, Clark County, Washington","2057","1367"
"1500000US530110413193","2.14553435823511","Block Group 3, Census Tract 413.19, Clark County, Washington","1123","839"
"1500000US530110413201","1.1909354320316","Block Group 1, Census Tract 413.20, Clark County, Washington","1394","880"
"1500000US530110413202","1.96224495861238","Block Group 2, Census Tract 413.20, Clark County, Washington","965","623"
"1500000US530110413203","1.57439415771113","Block Group 3, Census Tract 413.20, Clark County, Washington","561","364"
"1500000US530110413204","1.87334488843306","Block Group 4, Census Tract 413.20, Clark County, Washington","1400","771"
"1500000US530110413205","2.21304068302618","Block Group 5, Census Tract 413.20, Clark County, Washington","714","305"
"1500000US530110413211","2.23603959165061","Block Group 1, Census Tract 413.21, Clark County, Washington","1593","1146"
"1500000US530110413212","1.37160966499001","Block Group 2, Census Tract 413.21, Clark County, Washington","573","430"
"1500000US530110413221","1.11946789624647","Block Group 1, Census Tract 413.22, Clark County, Washington","1990","1165"
"1500000US530110413222","0.957459939645535","Block Group 2, Census Tract 413.22, Clark County, Washington","632","388"
"1500000US530110413223","1.18248639968693","Block Group 3, Census Tract 413.22, Clark County, Washington","1204","632"
"1500000US530110413231","1.56244966039014","Block Group 1, Census Tract 413.23, Clark County, Washington","1420","829"
"1500000US530110413232","1.7726302623995","Block Group 2, Census Tract 413.23, Clark County, Washington","665","465"
"1500000US530110413233","1.47937841929393","Block Group 3, Census Tract 413.23, Clark County, Washington","697","457"
"1500000US530110413234","2.13862383110983","Block Group 4, Census Tract 413.23, Clark County, Washington","936","459"
"1500000US530110413235","1.65244521174593","Block Group 5, Census Tract 413.23, Clark County, Washington","824","377"
"1500000US530110413251","0.892195141272011","Block Group 1, Census Tract 413.25, Clark County, Washington","1940","1634"
"1500000US530110413252","1.81377667787317","Block Group 2, Census Tract 413.25, Clark County, Washington","1018","775"
"1500000US530110413253","3.07107838095703","Block Group 3, Census Tract 413.25, Clark County, Washington","1267","1078"
"1500000US530110413261","2.31595935445841","Block Group 1, Census Tract 413.26, Clark County, Washington","1956","1254"
"1500000US530110413281","1.07169708952295","Block Group 1, Census Tract 413.28, Clark County, Washington","1636","1005"
"1500000US530110413282","0.646033973821815","Block Group 2, Census Tract 413.28, Clark County, Washington","917","647"
"1500000US530110413283","1.90238753066275","Block Group 3, Census Tract 413.28, Clark County, Washington","954","608"
"1500000US530110413284","1.66028909597169","Block Group 4, Census Tract 413.28, Clark County, Washington","1190","961"
"1500000US530110413291","1.00457375970659","Block Group 1, Census Tract 413.29, Clark County, Washington","1246","579"
"1500000US530110413292","1.42160312188244","Block Group 2, Census Tract 413.29, Clark County, Washington","1943","1567"
"1500000US530110413293","0.990978996261404","Block Group 3, Census Tract 413.29, Clark County, Washington","1141","796"
"1500000US530110413301","3.46134379787313","Block Group 1, Census Tract 413.30, Clark County, Washington","1049","654"
"1500000US530110413302","3.21097199452686","Block Group 2, Census Tract 413.30, Clark County, Washington","1113","717"
"1500000US530110413303","2.61888156456643","Block Group 3, Census Tract 413.30, Clark County, Washington","1539","1037"
"1500000US530110413311","2.523870920438","Block Group 1, Census Tract 413.31, Clark County, Washington","1493","769"
"1500000US530110413312","2.64922495225158","Block Group 2, Census Tract 413.31, Clark County, Washington","698","438"
"1500000US530110413321","3.13466872118946","Block Group 1, Census Tract 413.32, Clark County, Washington","1676","1118"
"1500000US530110413322","2.75353062686424","Block Group 2, Census Tract 413.32, Clark County, Washington","1109","747"
"1500000US530110413331","3.14824754847105","Block Group 1, Census Tract 413.33, Clark County, Washington","1282","885"
"1500000US530110413332","2.70648563149837","Block Group 2, Census Tract 413.33, Clark County, Washington","1234","817"
"1500000US530110413341","1.91971556204622","Block Group 1, Census Tract 413.34, Clark County, Washington","1026","712"
"1500000US530110413342","2.96436616491014","Block Group 2, Census Tract 413.34, Clark County, Washington","1093","908"
"1500000US530110413351","3.51036309653008","Block Group 1, Census Tract 413.35, Clark County, Washington","1752","1202"
"1500000US530110413352","2.91422829561219","Block Group 2, Census Tract 413.35, Clark County, Washington","718","441"
"1500000US530110413353","2.87715063663843","Block Group 3, Census Tract 413.35, Clark County, Washington","2035","1674"
"1500000US530110413361","1.83792303958398","Block Group 1, Census Tract 413.36, Clark County, Washington","1941","882"
"1500000US530110413362","1.79267141563253","Block Group 2, Census Tract 413.36, Clark County, Washington","613","366"
"1500000US530110413371","0.638511256202598","Block Group 1, Census Tract 413.37, Clark County, Washington","1564","1052"
"1500000US530110413372","0.425272034439494","Block Group 2, Census Tract 413.37, Clark County, Washington","1005","713"
"1500000US530110414001","0.56635186978935","Block Group 1, Census Tract 414, Clark County, Washington","555","408"
"1500000US530110414002","1.46806346084697","Block Group 2, Census Tract 414, Clark County, Washington","1919","1455"
"1500000US530110414003","2.05449485288609","Block Group 3, Census Tract 414, Clark County, Washington","2081","1622"
"1500000US530110415001","1.56306432334821","Block Group 1, Census Tract 415, Clark County, Washington","793","605"
"1500000US530110415002","1.51108688494205","Block Group 2, Census Tract 415, Clark County, Washington","661","400"
"1500000US530110415003","0.412361103807505","Block Group 3, Census Tract 415, Clark County, Washington","674","498"
"1500000US530110416001","2.14622284401677","Block Group 1, Census Tract 416, Clark County, Washington","1612","576"
"1500000US530110416002","2.43380423318161","Block Group 2, Census Tract 416, Clark County, Washington","1071","601"
"1500000US530110417001","1.37441777668885","Block Group 1, Census Tract 417, Clark County, Washington","1646","730"
"1500000US530110417002","0.761240130722035","Block Group 2, Census Tract 417, Clark County, Washington","1490","649"
"1500000US530110418001","1.25000742564786","Block Group 1, Census Tract 418, Clark County, Washington","1307","668"
"1500000US530110418002","1.46510085267873","Block Group 2, Census Tract 418, Clark County, Washington","969","504"
"1500000US530110418003","0.970938225181642","Block Group 3, Census Tract 418, Clark County, Washington","1012","549"
"1500000US530110419001","1.9861467643252","Block Group 1, Census Tract 419, Clark County, Washington","1017","679"
"1500000US530110419002","1.39996240430172","Block Group 2, Census Tract 419, Clark County, Washington","784","609"
"1500000US530110420001","2.30703249361874","Block Group 1, Census Tract 420, Clark County, Washington","575","438"
"1500000US530110420002","2.23786225357308","Block Group 2, Census Tract 420, Clark County, Washington","723","610"
"1500000US530110421001","1.4130079680207","Block Group 1, Census Tract 421, Clark County, Washington","782","632"
"1500000US530110421002","1.53224402526836","Block Group 2, Census Tract 421, Clark County, Washington","1730","1109"
"1500000US530110423001","0.587338737106634","Block Group 1, Census Tract 423, Clark County, Washington","973","561"
"1500000US530110423002","0.17105304804851","Block Group 2, Census Tract 423, Clark County, Washington","637","400"
"1500000US530110423003","0.614018238588623","Block Group 3, Census Tract 423, Clark County, Washington","1207","908"
"1500000US530110424001","0.28761959322906","Block Group 1, Census Tract 424, Clark County, Washington","847","255"
"1500000US530110424002","0.670516929760032","Block Group 2, Census Tract 424, Clark County, Washington","991","630"
"1500000US530110425001","0.990091096417462","Block Group 1, Census Tract 425, Clark County, Washington","582","471"
"1500000US530110425002","0.605165701270633","Block Group 2, Census Tract 425, Clark County, Washington","797","526"
"1500000US530110426011","2.46275010980232","Block Group 1, Census Tract 426.01, Clark County, Washington","1811","1325"
"1500000US530110426021","0.929622060406207","Block Group 1, Census Tract 426.02, Clark County, Washington","1273","764"
"1500000US530110426022","0.369484174371155","Block Group 2, Census Tract 426.02, Clark County, Washington","1746","1008"
"1500000US530110427001","1.17773937236724","Block Group 1, Census Tract 427, Clark County, Washington","1587","746"
"1500000US530110427002","1.48577104560361","Block Group 2, Census Tract 427, Clark County, Washington","1187","419"
"1500000US530110427003","2.00800467636968","Block Group 3, Census Tract 427, Clark County, Washington","987","299"
"1500000US530110428001","2.67239534899875","Block Group 1, Census Tract 428, Clark County, Washington","1309","1060"
"1500000US530110428002","1.61619422261494","Block Group 2, Census Tract 428, Clark County, Washington","1110","741"
"1500000US530110429001","3.5772179408572","Block Group 1, Census Tract 429, Clark County, Washington","1253","834"
"1500000US530110430001","3.44668645931483","Block Group 1, Census Tract 430, Clark County, Washington","590","445"
"1500000US530110430002","4.05750469674883","Block Group 2, Census Tract 430, Clark County, Washington","907","477"
"1500000US530110431001","3.56716823577044","Block Group 1, Census Tract 431, Clark County, Washington","1114","663"
"1500000US530110431002","3.96397549781812","Block Group 2, Census Tract 431, Clark County, Washington","768","638"
"1500000US530110431003","4.82690368879903","Block Group 3, Census Tract 431, Clark County, Washington","885","659"
"1500000US530110431004","4.03003373713693","Block Group 4, Census Tract 431, Clark County, Washington","768","549"
"1500000US530139602001","9.52909949602438","Block Group 1, Census Tract 9602, Columbia County, Washington","466","370"
"1500000US530139602002","0.421413136132241","Block Group 2, Census Tract 9602, Columbia County, Washington","613","396"
"1500000US530139602003","1.29500665255133","Block Group 3, Census Tract 9602, Columbia County, Washington","946","634"
"1500000US530139602004","0.926953886420437","Block Group 4, Census Tract 9602, Columbia County, Washington","842","582"
"1500000US530139602005","11.1125608172245","Block Group 5, Census Tract 9602, Columbia County, Washington","410","181"
"1500000US530150004001","0.295169264759618","Block Group 1, Census Tract 4, Cowlitz County, Washington","616","354"
"1500000US530150004002","0.620638096936273","Block Group 2, Census Tract 4, Cowlitz County, Washington","772","541"
"1500000US530150004003","0.806757462287298","Block Group 3, Census Tract 4, Cowlitz County, Washington","633","482"
"1500000US530150004004","1.02187374724406","Block Group 4, Census Tract 4, Cowlitz County, Washington","0","0"
"1500000US530150004005","0.628599159679229","Block Group 5, Census Tract 4, Cowlitz County, Washington","810","552"
"1500000US530150004006","0.701966091773449","Block Group 6, Census Tract 4, Cowlitz County, Washington","546","452"
"1500000US530150005011","1.69164744850317","Block Group 1, Census Tract 5.01, Cowlitz County, Washington","904","568"
"1500000US530150005012","1.80420229818234","Block Group 2, Census Tract 5.01, Cowlitz County, Washington","608","407"
"1500000US530150005013","1.68819020730715","Block Group 3, Census Tract 5.01, Cowlitz County, Washington","767","476"
"1500000US530150005021","2.4543982467459","Block Group 1, Census Tract 5.02, Cowlitz County, Washington","1384","589"
"1500000US530150005022","2.32343737589708","Block Group 2, Census Tract 5.02, Cowlitz County, Washington","1101","417"
"1500000US530150005023","2.30957586738145","Block Group 3, Census Tract 5.02, Cowlitz County, Washington","964","370"
"1500000US530150006011","2.32717153454713","Block Group 1, Census Tract 6.01, Cowlitz County, Washington","746","382"
"1500000US530150006012","2.07051000713218","Block Group 2, Census Tract 6.01, Cowlitz County, Washington","632","392"
"1500000US530150006013","2.30510599449963","Block Group 3, Census Tract 6.01, Cowlitz County, Washington","989","441"
"1500000US530150006014","2.49759284388059","Block Group 4, Census Tract 6.01, Cowlitz County, Washington","570","291"
"1500000US530150006021","1.780883086906","Block Group 1, Census Tract 6.02, Cowlitz County, Washington","794","626"
"1500000US530150006022","1.62443988188096","Block Group 2, Census Tract 6.02, Cowlitz County, Washington","821","595"
"1500000US530150006023","1.59348272817134","Block Group 3, Census Tract 6.02, Cowlitz County, Washington","919","696"
"1500000US530150007021","3.28609861304818","Block Group 1, Census Tract 7.02, Cowlitz County, Washington","1601","1154"
"1500000US530150007022","2.60505841994813","Block Group 2, Census Tract 7.02, Cowlitz County, Washington","833","606"
"1500000US530150007031","6.95804593321823","Block Group 1, Census Tract 7.03, Cowlitz County, Washington","1354","890"
"1500000US530150007051","6.39975585814797","Block Group 1, Census Tract 7.05, Cowlitz County, Washington","1543","1086"
"1500000US530150007052","4.83943198005114","Block Group 2, Census Tract 7.05, Cowlitz County, Washington","1536","933"
"1500000US530150007061","5.28288341968711","Block Group 1, Census Tract 7.06, Cowlitz County, Washington","1668","1083"
"1500000US530150007062","4.29456353977294","Block Group 2, Census Tract 7.06, Cowlitz County, Washington","962","636"
"1500000US530150008011","1.48516969550434","Block Group 1, Census Tract 8.01, Cowlitz County, Washington","1430","1163"
"1500000US530150008012","2.17094226074224","Block Group 2, Census Tract 8.01, Cowlitz County, Washington","1387","1025"
"1500000US530150008021","6.11100081999163","Block Group 1, Census Tract 8.02, Cowlitz County, Washington","534","438"
"1500000US530150008022","4.30095294454339","Block Group 2, Census Tract 8.02, Cowlitz County, Washington","1033","788"
"1500000US530150008023","4.32989838082847","Block Group 3, Census Tract 8.02, Cowlitz County, Washington","639","524"
"1500000US530150008024","2.76048416150028","Block Group 4, Census Tract 8.02, Cowlitz County, Washington","626","508"
"1500000US530150009011","5.57668705498842","Block Group 1, Census Tract 9.01, Cowlitz County, Washington","567","362"
"1500000US530150009012","4.81493687970415","Block Group 2, Census Tract 9.01, Cowlitz County, Washington","1500","884"
"1500000US530150009013","4.06386311441936","Block Group 3, Census Tract 9.01, Cowlitz County, Washington","795","655"
"1500000US530150009021","3.75579822343861","Block Group 1, Census Tract 9.02, Cowlitz County, Washington","1222","809"
"1500000US530150009022","3.56431850289809","Block Group 2, Census Tract 9.02, Cowlitz County, Washington","1640","1060"
"1500000US530150010001","0.758305249814859","Block Group 1, Census Tract 10, Cowlitz County, Washington","655","260"
"1500000US530150010002","0.167999781549055","Block Group 2, Census Tract 10, Cowlitz County, Washington","364","145"
"1500000US530150011001","0.581481764991452","Block Group 1, Census Tract 11, Cowlitz County, Washington","753","415"
"1500000US530150011002","0.372728360667263","Block Group 2, Census Tract 11, Cowlitz County, Washington","515","269"
"1500000US530150011003","0.660600709748285","Block Group 3, Census Tract 11, Cowlitz County, Washington","664","329"
"1500000US530150011004","0.848948288152582","Block Group 4, Census Tract 11, Cowlitz County, Washington","667","290"
"1500000US530150011005","1.01797593584261","Block Group 5, Census Tract 11, Cowlitz County, Washington","791","381"
"1500000US530150011006","1.35309047004732","Block Group 6, Census Tract 11, Cowlitz County, Washington","515","267"
"1500000US530150011007","1.83643754941973","Block Group 7, Census Tract 11, Cowlitz County, Washington","713","336"
"1500000US530150012001","1.66261933013198","Block Group 1, Census Tract 12, Cowlitz County, Washington","756","574"
"1500000US530150012002","2.28746019797655","Block Group 2, Census Tract 12, Cowlitz County, Washington","1036","720"
"1500000US530150012003","3.57099828294837","Block Group 3, Census Tract 12, Cowlitz County, Washington","1098","722"
"1500000US530150012004","1.73708955018858","Block Group 4, Census Tract 12, Cowlitz County, Washington","693","539"
"1500000US530150013001","3.13099335975386","Block Group 1, Census Tract 13, Cowlitz County, Washington","785","485"
"1500000US530150013002","2.25804861719874","Block Group 2, Census Tract 13, Cowlitz County, Washington","895","490"
"1500000US530150013003","1.29460074700293","Block Group 3, Census Tract 13, Cowlitz County, Washington","586","265"
"1500000US530150013004","0.870280480647286","Block Group 4, Census Tract 13, Cowlitz County, Washington","602","279"
"1500000US530150015011","11.6255196893032","Block Group 1, Census Tract 15.01, Cowlitz County, Washington","931","460"
"1500000US530150015012","7.84356562208131","Block Group 2, Census Tract 15.01, Cowlitz County, Washington","725","400"
"1500000US530150015013","11.4040817892445","Block Group 3, Census Tract 15.01, Cowlitz County, Washington","1068","677"
"1500000US530150015031","2.16400420643079","Block Group 1, Census Tract 15.03, Cowlitz County, Washington","1557","1000"
"1500000US530150015032","4.02325011559956","Block Group 2, Census Tract 15.03, Cowlitz County, Washington","2264","1517"
"1500000US530150015033","5.80428051798363","Block Group 3, Census Tract 15.03, Cowlitz County, Washington","773","526"
"1500000US530150015041","2.31252990455837","Block Group 1, Census Tract 15.04, Cowlitz County, Washington","612","259"
"1500000US530150015042","0.625695042482843","Block Group 2, Census Tract 15.04, Cowlitz County, Washington","1160","533"
"1500000US530150015043","0.876394130419867","Block Group 3, Census Tract 15.04, Cowlitz County, Washington","734","343"
"1500000US530150016011","1.21174565199318","Block Group 1, Census Tract 16.01, Cowlitz County, Washington","2462","1080"
"1500000US530150016012","2.25784292837159","Block Group 2, Census Tract 16.01, Cowlitz County, Washington","1008","531"
"1500000US530150016021","6.93936072615411","Block Group 1, Census Tract 16.02, Cowlitz County, Washington","811","489"
"1500000US530150016022","4.89852546033109","Block Group 2, Census Tract 16.02, Cowlitz County, Washington","1380","886"
"1500000US530150017001","6.64090040060976","Block Group 1, Census Tract 17, Cowlitz County, Washington","614","399"
"1500000US530150017002","9.0541243579484","Block Group 2, Census Tract 17, Cowlitz County, Washington","771","517"
"1500000US530150017003","9.1213158265914","Block Group 3, Census Tract 17, Cowlitz County, Washington","547","458"
"1500000US530150017004","13.1393721526026","Block Group 4, Census Tract 17, Cowlitz County, Washington","883","611"
"1500000US530150017005","8.44986260121173","Block Group 5, Census Tract 17, Cowlitz County, Washington","1781","1307"
"1500000US530150018001","12.2878987549712","Block Group 1, Census Tract 18, Cowlitz County, Washington","722","489"
"1500000US530150018002","18.1109859389671","Block Group 2, Census Tract 18, Cowlitz County, Washington","946","469"
"1500000US530150019001","11.6122689473344","Block Group 1, Census Tract 19, Cowlitz County, Washington","757","621"
"1500000US530150019002","16.9656439600614","Block Group 2, Census Tract 19, Cowlitz County, Washington","1056","782"
"1500000US530150019003","11.8520185043291","Block Group 3, Census Tract 19, Cowlitz County, Washington","897","722"
"1500000US530150019004","9.17981125025586","Block Group 4, Census Tract 19, Cowlitz County, Washington","1495","1067"
"1500000US530150020011","4.67710921109855","Block Group 1, Census Tract 20.01, Cowlitz County, Washington","863","496"
"1500000US530150020012","3.45131378450951","Block Group 2, Census Tract 20.01, Cowlitz County, Washington","919","664"
"1500000US530150020013","2.79295940980405","Block Group 3, Census Tract 20.01, Cowlitz County, Washington","751","497"
"1500000US530150020014","3.60025689875204","Block Group 4, Census Tract 20.01, Cowlitz County, Washington","570","429"
"1500000US530150020031","0.342453516833438","Block Group 1, Census Tract 20.03, Cowlitz County, Washington","896","250"
"1500000US530150020032","1.7772248566912","Block Group 2, Census Tract 20.03, Cowlitz County, Washington","650","348"
"1500000US530150020033","5.22583003891011","Block Group 3, Census Tract 20.03, Cowlitz County, Washington","1118","772"
"1500000US530150020034","2.00078505582299","Block Group 4, Census Tract 20.03, Cowlitz County, Washington","1076","635"
"1500000US530150020041","7.46901698750207","Block Group 1, Census Tract 20.04, Cowlitz County, Washington","1653","1207"
"1500000US530150021001","1.08909099017672","Block Group 1, Census Tract 21, Cowlitz County, Washington","1126","382"
"1500000US530150021002","0.612037439036603","Block Group 2, Census Tract 21, Cowlitz County, Washington","625","307"
"1500000US530150021003","1.23376713839416","Block Group 3, Census Tract 21, Cowlitz County, Washington","796","365"
"1500000US530150021004","0.716685388214736","Block Group 4, Census Tract 21, Cowlitz County, Washington","597","259"
"1500000US530159800001","1.92901397211304","Block Group 1, Census Tract 9800, Cowlitz County, Washington","468","175"
"1500000US530179501011","7.75844813164425","Block Group 1, Census Tract 9501.01, Douglas County, Washington","673","245"
"1500000US530179501012","5.93084870628171","Block Group 2, Census Tract 9501.01, Douglas County, Washington","1103","221"
"1500000US530179501013","8.81466562723071","Block Group 3, Census Tract 9501.01, Douglas County, Washington","422","82"
"1500000US530179501014","4.22827030180053","Block Group 4, Census Tract 9501.01, Douglas County, Washington","541","210"
"1500000US530179501021","19.4857355276309","Block Group 1, Census Tract 9501.02, Douglas County, Washington","720","235"
"1500000US530179501022","0.925667405723406","Block Group 2, Census Tract 9501.02, Douglas County, Washington","736","58"
"1500000US530179501023","0.440704388132679","Block Group 3, Census Tract 9501.02, Douglas County, Washington","705","41"
"1500000US530179502001","13.0476475042606","Block Group 1, Census Tract 9502, Douglas County, Washington","1019","515"
"1500000US530179502002","0.251374579050483","Block Group 2, Census Tract 9502, Douglas County, Washington","879","4"
"1500000US530179503001","2.68142091374861","Block Group 1, Census Tract 9503, Douglas County, Washington","1447","955"
"1500000US530179503002","1.74421170738603","Block Group 2, Census Tract 9503, Douglas County, Washington","941","459"
"1500000US530179503003","3.10365935390268","Block Group 3, Census Tract 9503, Douglas County, Washington","966","595"
"1500000US530179503004","3.43343290506955","Block Group 4, Census Tract 9503, Douglas County, Washington","1223","689"
"1500000US530179503005","1.99095184400728","Block Group 5, Census Tract 9503, Douglas County, Washington","1020","257"
"1500000US530179504001","2.26230403351011","Block Group 1, Census Tract 9504, Douglas County, Washington","1518","1070"
"1500000US530179504002","0.388251109704402","Block Group 2, Census Tract 9504, Douglas County, Washington","1036","572"
"1500000US530179504003","1.41208440062558","Block Group 3, Census Tract 9504, Douglas County, Washington","1404","1135"
"1500000US530179504004","2.32407494636613","Block Group 4, Census Tract 9504, Douglas County, Washington","1926","1570"
"1500000US530179505001","0.755773196027234","Block Group 1, Census Tract 9505, Douglas County, Washington","986","531"
"1500000US530179505002","0.468912678107405","Block Group 2, Census Tract 9505, Douglas County, Washington","1316","766"
"1500000US530179505003","0.778272032640619","Block Group 3, Census Tract 9505, Douglas County, Washington","444","354"
"1500000US530179506001","1.33977662908316","Block Group 1, Census Tract 9506, Douglas County, Washington","1163","935"
"1500000US530179506002","1.32959771480516","Block Group 2, Census Tract 9506, Douglas County, Washington","637","467"
"1500000US530179506003","0.873226812179082","Block Group 3, Census Tract 9506, Douglas County, Washington","928","693"
"1500000US530179506004","1.20338565379404","Block Group 4, Census Tract 9506, Douglas County, Washington","809","654"
"1500000US530179507001","0.590441257033728","Block Group 1, Census Tract 9507, Douglas County, Washington","1284","595"
"1500000US530179507002","0.970237826165259","Block Group 2, Census Tract 9507, Douglas County, Washington","1190","622"
"1500000US530179507003","0.150518254451362","Block Group 3, Census Tract 9507, Douglas County, Washington","864","550"
"1500000US530179508001","1.23484030151097","Block Group 1, Census Tract 9508, Douglas County, Washington","855","532"
"1500000US530179508002","0.695308205135695","Block Group 2, Census Tract 9508, Douglas County, Washington","1459","1055"
"1500000US530179508003","1.4979932708875","Block Group 3, Census Tract 9508, Douglas County, Washington","1985","1208"
"1500000US530199400001","5.22788392564591","Block Group 1, Census Tract 9400, Ferry County, Washington","466","87"
"1500000US530199400002","3.5437529016996","Block Group 2, Census Tract 9400, Ferry County, Washington","784","156"
"1500000US530199701001","26.5122706912277","Block Group 1, Census Tract 9701, Ferry County, Washington","1029","559"
"1500000US530199701002","5.60197439526367","Block Group 2, Census Tract 9701, Ferry County, Washington","535","181"
"1500000US530199701003","5.74891855675192","Block Group 3, Census Tract 9701, Ferry County, Washington","541","145"
"1500000US530199702001","8.48368833452072","Block Group 1, Census Tract 9702, Ferry County, Washington","704","347"
"1500000US530199702002","8.27374282903337","Block Group 2, Census Tract 9702, Ferry County, Washington","811","433"
"1500000US530199702003","0.758671133314464","Block Group 3, Census Tract 9702, Ferry County, Washington","961","310"
"1500000US530210201011","0.707151746188326","Block Group 1, Census Tract 201.01, Franklin County, Washington","1129","236"
"1500000US530210201012","2.89915788385977","Block Group 2, Census Tract 201.01, Franklin County, Washington","484","57"
"1500000US530210201021","1.92451283132393","Block Group 1, Census Tract 201.02, Franklin County, Washington","904","226"
